Filename;Annotation tag;Upper left corner X;Upper left corner Y;Lower right corner X;Lower right corner Y;Origin file;Origin frame number;Origin track;Origin track frame number
dayTraining/dayClip2--00000.jpg;stop;911;247;920;257;dayTraining/dayClip2/dayClip2Shutter0.000800-Gain-0.mp4;0;dayTraining/dayClip2/dayClip2Shutter0.000800-Gain-0.mp4;0
dayTraining/dayClip2--00000.jpg;stop;1228;339;1236;348;dayTraining/dayClip2/dayClip2Shutter0.000800-Gain-0.mp4;0;dayTraining/dayClip2/dayClip2Shutter0.000800-Gain-0.mp4;0
dayTraining/dayClip2--00000.jpg;stopLeft;764;248;774;258;dayTraining/dayClip2/dayClip2Shutter0.000800-Gain-0.mp4;0;dayTraining/dayClip2/dayClip2Shutter0.000800-Gain-0.mp4;0
dayTraining/dayClip2--00000.jpg;stopLeft;180;354;186;360;dayTraining/dayClip2/dayClip2Shutter0.000800-Gain-0.mp4;0;dayTraining/dayClip2/dayClip2Shutter0.000800-Gain-0.mp4;0
dayTraining/dayClip2--00001.jpg;stop;911;246;920;257;dayTraining/dayClip2/dayClip2Shutter0.000800-Gain-0.mp4;1;dayTraining/dayClip2/dayClip2Shutter0.000800-Gain-0.mp4;1
dayTraining/dayClip2--00001.jpg;stop;1228;339;1237;347;dayTraining/dayClip2/dayClip2Shutter0.000800-Gain-0.mp4;1;dayTraining/dayClip2/dayClip2Shutter0.000800-Gain-0.mp4;1
dayTraining/dayClip2--00001.jpg;stopLeft;766;252;770;256;dayTraining/dayClip2/dayClip2Shutter0.000800-Gain-0.mp4;1;dayTraining/dayClip2/dayClip2Shutter0.000800-Gain-0.mp4;1
dayTraining/dayClip2--00001.jpg;stopLeft;180;353;185;359;dayTraining/dayClip2/dayClip2Shutter0.000800-Gain-0.mp4;1;dayTraining/dayClip2/dayClip2Shutter0.000800-Gain-0.mp4;1
dayTraining/dayClip2--00002.jpg;stop;910;246;920;257;dayTraining/dayClip2/dayClip2Shutter0.000800-Gain-0.mp4;2;dayTraining/dayClip2/dayClip2Shutter0.000800-Gain-0.mp4;2
dayTraining/dayClip2--00002.jpg;stop;1226;338;1237;347;dayTraining/dayClip2/dayClip2Shutter0.000800-Gain-0.mp4;2;dayTraining/dayClip2/dayClip2Shutter0.000800-Gain-0.mp4;2
dayTraining/dayClip2--00002.jpg;stopLeft;765;250;772;257;dayTraining/dayClip2/dayClip2Shutter0.000800-Gain-0.mp4;2;dayTraining/dayClip2/dayClip2Shutter0.000800-Gain-0.mp4;2
dayTraining/dayClip2--00002.jpg;stopLeft;180;353;186;358;dayTraining/dayClip2/dayClip2Shutter0.000800-Gain-0.mp4;2;dayTraining/dayClip2/dayClip2Shutter0.000800-Gain-0.mp4;2
dayTraining/dayClip2--00003.jpg;stop;910;246;920;257;dayTraining/dayClip2/dayClip2Shutter0.000800-Gain-0.mp4;3;dayTraining/dayClip2/dayClip2Shutter0.000800-Gain-0.mp4;3
dayTraining/dayClip2--00003.jpg;stop;1226;338;1237;347;dayTraining/dayClip2/dayClip2Shutter0.000800-Gain-0.mp4;3;dayTraining/dayClip2/dayClip2Shutter0.000800-Gain-0.mp4;3
dayTraining/dayClip2--00003.jpg;stopLeft;765;250;770;257;dayTraining/dayClip2/dayClip2Shutter0.000800-Gain-0.mp4;3;dayTraining/dayClip2/dayClip2Shutter0.000800-Gain-0.mp4;3
dayTraining/dayClip2--00003.jpg;stopLeft;179;352;186;359;dayTraining/dayClip2/dayClip2Shutter0.000800-Gain-0.mp4;3;dayTraining/dayClip2/dayClip2Shutter0.000800-Gain-0.mp4;3
dayTraining/dayClip2--00004.jpg;stop;910;246;920;257;dayTraining/dayClip2/dayClip2Shutter0.000800-Gain-0.mp4;4;dayTraining/dayClip2/dayClip2Shutter0.000800-Gain-0.mp4;4
dayTraining/dayClip2--00004.jpg;stop;1226;337;1237;347;dayTraining/dayClip2/dayClip2Shutter0.000800-Gain-0.mp4;4;dayTraining/dayClip2/dayClip2Shutter0.000800-Gain-0.mp4;4
dayTraining/dayClip2--00004.jpg;stopLeft;765;250;772;257;dayTraining/dayClip2/dayClip2Shutter0.000800-Gain-0.mp4;4;dayTraining/dayClip2/dayClip2Shutter0.000800-Gain-0.mp4;4
dayTraining/dayClip2--00004.jpg;stopLeft;179;354;184;358;dayTraining/dayClip2/dayClip2Shutter0.000800-Gain-0.mp4;4;dayTraining/dayClip2/dayClip2Shutter0.000800-Gain-0.mp4;4
dayTraining/dayClip2--00005.jpg;stop;910;246;920;257;dayTraining/dayClip2/dayClip2Shutter0.000800-Gain-0.mp4;5;dayTraining/dayClip2/dayClip2Shutter0.000800-Gain-0.mp4;5
dayTraining/dayClip2--00005.jpg;stop;1226;338;1236;347;dayTraining/dayClip2/dayClip2Shutter0.000800-Gain-0.mp4;5;dayTraining/dayClip2/dayClip2Shutter0.000800-Gain-0.mp4;5
dayTraining/dayClip2--00005.jpg;stopLeft;766;252;771;256;dayTraining/dayClip2/dayClip2Shutter0.000800-Gain-0.mp4;5;dayTraining/dayClip2/dayClip2Shutter0.000800-Gain-0.mp4;5
dayTraining/dayClip2--00005.jpg;stopLeft;180;354;184;358;dayTraining/dayClip2/dayClip2Shutter0.000800-Gain-0.mp4;5;dayTraining/dayClip2/dayClip2Shutter0.000800-Gain-0.mp4;5
dayTraining/dayClip2--00006.jpg;stop;910;246;920;257;dayTraining/dayClip2/dayClip2Shutter0.000800-Gain-0.mp4;6;dayTraining/dayClip2/dayClip2Shutter0.000800-Gain-0.mp4;6
dayTraining/dayClip2--00006.jpg;stop;1226;339;1237;348;dayTraining/dayClip2/dayClip2Shutter0.000800-Gain-0.mp4;6;dayTraining/dayClip2/dayClip2Shutter0.000800-Gain-0.mp4;6
dayTraining/dayClip2--00006.jpg;stopLeft;766;252;772;256;dayTraining/dayClip2/dayClip2Shutter0.000800-Gain-0.mp4;6;dayTraining/dayClip2/dayClip2Shutter0.000800-Gain-0.mp4;6
dayTraining/dayClip2--00006.jpg;stopLeft;179;354;187;360;dayTraining/dayClip2/dayClip2Shutter0.000800-Gain-0.mp4;6;dayTraining/dayClip2/dayClip2Shutter0.000800-Gain-0.mp4;6
dayTraining/dayClip2--00007.jpg;stop;910;247;920;257;dayTraining/dayClip2/dayClip2Shutter0.000800-Gain-0.mp4;7;dayTraining/dayClip2/dayClip2Shutter0.000800-Gain-0.mp4;7
dayTraining/dayClip2--00007.jpg;stop;1228;339;1237;348;dayTraining/dayClip2/dayClip2Shutter0.000800-Gain-0.mp4;7;dayTraining/dayClip2/dayClip2Shutter0.000800-Gain-0.mp4;7
dayTraining/dayClip2--00007.jpg;stopLeft;766;252;772;256;dayTraining/dayClip2/dayClip2Shutter0.000800-Gain-0.mp4;7;dayTraining/dayClip2/dayClip2Shutter0.000800-Gain-0.mp4;7
dayTraining/dayClip2--00007.jpg;stopLeft;180;354;186;360;dayTraining/dayClip2/dayClip2Shutter0.000800-Gain-0.mp4;7;dayTraining/dayClip2/dayClip2Shutter0.000800-Gain-0.mp4;7
dayTraining/dayClip2--00008.jpg;stop;910;246;920;257;dayTraining/dayClip2/dayClip2Shutter0.000800-Gain-0.mp4;8;dayTraining/dayClip2/dayClip2Shutter0.000800-Gain-0.mp4;8
dayTraining/dayClip2--00008.jpg;stop;1228;339;1237;348;dayTraining/dayClip2/dayClip2Shutter0.000800-Gain-0.mp4;8;dayTraining/dayClip2/dayClip2Shutter0.000800-Gain-0.mp4;8
dayTraining/dayClip2--00008.jpg;stopLeft;766;252;772;256;dayTraining/dayClip2/dayClip2Shutter0.000800-Gain-0.mp4;8;dayTraining/dayClip2/dayClip2Shutter0.000800-Gain-0.mp4;8
dayTraining/dayClip2--00008.jpg;stopLeft;180;355;186;359;dayTraining/dayClip2/dayClip2Shutter0.000800-Gain-0.mp4;8;dayTraining/dayClip2/dayClip2Shutter0.000800-Gain-0.mp4;8
dayTraining/dayClip2--00009.jpg;stop;911;246;920;257;dayTraining/dayClip2/dayClip2Shutter0.000800-Gain-0.mp4;9;dayTraining/dayClip2/dayClip2Shutter0.000800-Gain-0.mp4;9
dayTraining/dayClip2--00009.jpg;stop;1228;339;1237;347;dayTraining/dayClip2/dayClip2Shutter0.000800-Gain-0.mp4;9;dayTraining/dayClip2/dayClip2Shutter0.000800-Gain-0.mp4;9
dayTraining/dayClip2--00009.jpg;stopLeft;766;252;772;257;dayTraining/dayClip2/dayClip2Shutter0.000800-Gain-0.mp4;9;dayTraining/dayClip2/dayClip2Shutter0.000800-Gain-0.mp4;9
dayTraining/dayClip2--00009.jpg;stopLeft;180;354;184;358;dayTraining/dayClip2/dayClip2Shutter0.000800-Gain-0.mp4;9;dayTraining/dayClip2/dayClip2Shutter0.000800-Gain-0.mp4;9
dayTraining/dayClip2--00010.jpg;stop;910;246;920;257;dayTraining/dayClip2/dayClip2Shutter0.000800-Gain-0.mp4;10;dayTraining/dayClip2/dayClip2Shutter0.000800-Gain-0.mp4;10
dayTraining/dayClip2--00010.jpg;stop;1226;338;1237;347;dayTraining/dayClip2/dayClip2Shutter0.000800-Gain-0.mp4;10;dayTraining/dayClip2/dayClip2Shutter0.000800-Gain-0.mp4;10
