Filename;Annotation tag;Upper left corner X;Upper left corner Y;Lower right corner X;Lower right corner Y;Origin file;Origin frame number;Origin track;Origin track frame number
dayTraining/dayClip1--00000.jpg;go;702;351;706;356;dayTraining/dayClip1/dayClip1Shutter0.000800-Gain-0.mp4;0;dayTraining/dayClip1/dayClip1Shutter0.000800-Gain-0.mp4;0
dayTraining/dayClip1--00000.jpg;go;850;405;854;409;dayTraining/dayClip1/dayClip1Shutter0.000800-Gain-0.mp4;0;dayTraining/dayClip1/dayClip1Shutter0.000800-Gain-0.mp4;0
dayTraining/dayClip1--00001.jpg;go;702;351;706;355;dayTraining/dayClip1/dayClip1Shutter0.000800-Gain-0.mp4;1;dayTraining/dayClip1/dayClip1Shutter0.000800-Gain-0.mp4;1
dayTraining/dayClip1--00001.jpg;go;851;404;855;408;dayTraining/dayClip1/dayClip1Shutter0.000800-Gain-0.mp4;1;dayTraining/dayClip1/dayClip1Shutter0.000800-Gain-0.mp4;1
dayTraining/dayClip1--00002.jpg;go;702;349;706;354;dayTraining/dayClip1/dayClip1Shutter0.000800-Gain-0.mp4;2;dayTraining/dayClip1/dayClip1Shutter0.000800-Gain-0.mp4;2
dayTraining/dayClip1--00002.jpg;go;852;403;856;407;dayTraining/dayClip1/dayClip1Shutter0.000800-Gain-0.mp4;2;dayTraining/dayClip1/dayClip1Shutter0.000800-Gain-0.mp4;2
dayTraining/dayClip1--00003.jpg;go;702;347;706;352;dayTraining/dayClip1/dayClip1Shutter0.000800-Gain-0.mp4;3;dayTraining/dayClip1/dayClip1Shutter0.000800-Gain-0.mp4;3
dayTraining/dayClip1--00003.jpg;go;854;401;858;406;dayTraining/dayClip1/dayClip1Shutter0.000800-Gain-0.mp4;3;dayTraining/dayClip1/dayClip1Shutter0.000800-Gain-0.mp4;3
dayTraining/dayClip1--00004.jpg;go;702;346;707;351;dayTraining/dayClip1/dayClip1Shutter0.000800-Gain-0.mp4;4;dayTraining/dayClip1/dayClip1Shutter0.000800-Gain-0.mp4;4
dayTraining/dayClip1--00004.jpg;go;856;401;860;406;dayTraining/dayClip1/dayClip1Shutter0.000800-Gain-0.mp4;4;dayTraining/dayClip1/dayClip1Shutter0.000800-Gain-0.mp4;4
