Filename;Annotation tag;Upper left corner X;Upper left corner Y;Lower right corner X;Lower right corner Y;Origin file;Origin frame number;Origin track;Origin track frame number
dayTraining/dayClip11--00000.jpg;stop;156;328;162;336;dayTraining/dayClip11/dayClip11Shutter0.000200-Gain-0.mp4;0;dayTraining/dayClip11/dayClip11Shutter0.000200-Gain-0.mp4;0
dayTraining/dayClip11--00000.jpg;stop;237;336;241;340;dayTraining/dayClip11/dayClip11Shutter0.000200-Gain-0.mp4;0;dayTraining/dayClip11/dayClip11Shutter0.000200-Gain-0.mp4;0
dayTraining/dayClip11--00000.jpg;stop;352;400;358;404;dayTraining/dayClip11/dayClip11Shutter0.000200-Gain-0.mp4;0;dayTraining/dayClip11/dayClip11Shutter0.000200-Gain-0.mp4;0
dayTraining/dayClip11--00001.jpg;stop;158;327;164;334;dayTraining/dayClip11/dayClip11Shutter0.000200-Gain-0.mp4;1;dayTraining/dayClip11/dayClip11Shutter0.000200-Gain-0.mp4;1
dayTraining/dayClip11--00001.jpg;stop;239;334;242;338;dayTraining/dayClip11/dayClip11Shutter0.000200-Gain-0.mp4;1;dayTraining/dayClip11/dayClip11Shutter0.000200-Gain-0.mp4;1
dayTraining/dayClip11--00001.jpg;stop;354;398;360;402;dayTraining/dayClip11/dayClip11Shutter0.000200-Gain-0.mp4;1;dayTraining/dayClip11/dayClip11Shutter0.000200-Gain-0.mp4;1
dayTraining/dayClip11--00002.jpg;stop;158;324;164;331;dayTraining/dayClip11/dayClip11Shutter0.000200-Gain-0.mp4;2;dayTraining/dayClip11/dayClip11Shutter0.000200-Gain-0.mp4;2
dayTraining/dayClip11--00002.jpg;stop;240;332;244;336;dayTraining/dayClip11/dayClip11Shutter0.000200-Gain-0.mp4;2;dayTraining/dayClip11/dayClip11Shutter0.000200-Gain-0.mp4;2
dayTraining/dayClip11--00002.jpg;stop;356;396;362;400;dayTraining/dayClip11/dayClip11Shutter0.000200-Gain-0.mp4;2;dayTraining/dayClip11/dayClip11Shutter0.000200-Gain-0.mp4;2
dayTraining/dayClip11--00003.jpg;stop;160;322;166;328;dayTraining/dayClip11/dayClip11Shutter0.000200-Gain-0.mp4;3;dayTraining/dayClip11/dayClip11Shutter0.000200-Gain-0.mp4;3
dayTraining/dayClip11--00003.jpg;stop;242;330;246;334;dayTraining/dayClip11/dayClip11Shutter0.000200-Gain-0.mp4;3;dayTraining/dayClip11/dayClip11Shutter0.000200-Gain-0.mp4;3
dayTraining/dayClip11--00003.jpg;stop;358;394;364;399;dayTraining/dayClip11/dayClip11Shutter0.000200-Gain-0.mp4;3;dayTraining/dayClip11/dayClip11Shutter0.000200-Gain-0.mp4;3
dayTraining/dayClip11--00004.jpg;stop;160;320;167;326;dayTraining/dayClip11/dayClip11Shutter0.000200-Gain-0.mp4;4;dayTraining/dayClip11/dayClip11Shutter0.000200-Gain-0.mp4;4
dayTraining/dayClip11--00004.jpg;stop;244;327;248;331;dayTraining/dayClip11/dayClip11Shutter0.000200-Gain-0.mp4;4;dayTraining/dayClip11/dayClip11Shutter0.000200-Gain-0.mp4;4
dayTraining/dayClip11--00004.jpg;stop;360;392;366;397;dayTraining/dayClip11/dayClip11Shutter0.000200-Gain-0.mp4;4;dayTraining/dayClip11/dayClip11Shutter0.000200-Gain-0.mp4;4
dayTraining/dayClip11--00005.jpg;stop;162;318;168;324;dayTraining/dayClip11/dayClip11Shutter0.000200-Gain-0.mp4;5;dayTraining/dayClip11/dayClip11Shutter0.000200-Gain-0.mp4;5
dayTraining/dayClip11--00005.jpg;stop;246;325;250;329;dayTraining/dayClip11/dayClip11Shutter0.000200-Gain-0.mp4;5;dayTraining/dayClip11/dayClip11Shutter0.000200-Gain-0.mp4;5
dayTraining/dayClip11--00005.jpg;stop;364;391;368;395;dayTraining/dayClip11/dayClip11Shutter0.000200-Gain-0.mp4;5;dayTraining/dayClip11/dayClip11Shutter0.000200-Gain-0.mp4;5
dayTraining/dayClip11--00006.jpg;stop;162;318;168;324;dayTraining/dayClip11/dayClip11Shutter0.000200-Gain-0.mp4;6;dayTraining/dayClip11/dayClip11Shutter0.000200-Gain-0.mp4;6
dayTraining/dayClip11--00006.jpg;stop;246;325;250;329;dayTraining/dayClip11/dayClip11Shutter0.000200-Gain-0.mp4;6;dayTraining/dayClip11/dayClip11Shutter0.000200-Gain-0.mp4;6
dayTraining/dayClip11--00006.jpg;stop;364;392;370;396;dayTraining/dayClip11/dayClip11Shutter0.000200-Gain-0.mp4;6;dayTraining/dayClip11/dayClip11Shutter0.000200-Gain-0.mp4;6
dayTraining/dayClip11--00007.jpg;stop;162;318;168;324;dayTraining/dayClip11/dayClip11Shutter0.000200-Gain-0.mp4;7;dayTraining/dayClip11/dayClip11Shutter0.000200-Gain-0.mp4;7
dayTraining/dayClip11--00007.jpg;stop;246;325;250;330;dayTraining/dayClip11/dayClip11Shutter0.000200-Gain-0.mp4;7;dayTraining/dayClip11/dayClip11Shutter0.000200-Gain-0.mp4;7
dayTraining/dayClip11--00007.jpg;stop;362;387;372;398;dayTraining/dayClip11/dayClip11Shutter0.000200-Gain-0.mp4;7;dayTraining/dayClip11/dayClip11Shutter0.000200-Gain-0.mp4;7
dayTraining/dayClip11--00008.jpg;stop;160;318;168;326;dayTraining/dayClip11/dayClip11Shutter0.000200-Gain-0.mp4;8;dayTraining/dayClip11/dayClip11Shutter0.000200-Gain-0.mp4;8
dayTraining/dayClip11--00008.jpg;stop;246;327;250;331;dayTraining/dayClip11/dayClip11Shutter0.000200-Gain-0.mp4;8;dayTraining/dayClip11/dayClip11Shutter0.000200-Gain-0.mp4;8
dayTraining/dayClip11--00008.jpg;stop;366;392;372;398;dayTraining/dayClip11/dayClip11Shutter0.000200-Gain-0.mp4;8;dayTraining/dayClip11/dayClip11Shutter0.000200-Gain-0.mp4;8
dayTraining/dayClip11--00009.jpg;stop;160;320;168;327;dayTraining/dayClip11/dayClip11Shutter0.000200-Gain-0.mp4;9;dayTraining/dayClip11/dayClip11Shutter0.000200-Gain-0.mp4;9
dayTraining/dayClip11--00009.jpg;stop;246;327;250;332;dayTraining/dayClip11/dayClip11Shutter0.000200-Gain-0.mp4;9;dayTraining/dayClip11/dayClip11Shutter0.000200-Gain-0.mp4;9
