Filename;Annotation tag;Upper left corner X;Upper left corner Y;Lower right corner X;Lower right corner Y;Origin file;Origin frame number;Origin track;Origin track frame number
dayTraining/dayClip8--00000.jpg;stop;422;238;432;246;dayTraining/dayClip8/dayClip8Shutter0.000200-Gain-0.mp4;0;dayTraining/dayClip8/dayClip8Shutter0.000200-Gain-0.mp4;0
dayTraining/dayClip8--00000.jpg;stop;886;362;891;367;dayTraining/dayClip8/dayClip8Shutter0.000200-Gain-0.mp4;0;dayTraining/dayClip8/dayClip8Shutter0.000200-Gain-0.mp4;0
dayTraining/dayClip8--00000.jpg;stopLeft;783;357;791;362;dayTraining/dayClip8/dayClip8Shutter0.000200-Gain-0.mp4;0;dayTraining/dayClip8/dayClip8Shutter0.000200-Gain-0.mp4;0
dayTraining/dayClip8--00001.jpg;stop;418;234;426;243;dayTraining/dayClip8/dayClip8Shutter0.000200-Gain-0.mp4;1;dayTraining/dayClip8/dayClip8Shutter0.000200-Gain-0.mp4;1
dayTraining/dayClip8--00001.jpg;stop;886;360;890;364;dayTraining/dayClip8/dayClip8Shutter0.000200-Gain-0.mp4;1;dayTraining/dayClip8/dayClip8Shutter0.000200-Gain-0.mp4;1
dayTraining/dayClip8--00001.jpg;stopLeft;783;354;789;360;dayTraining/dayClip8/dayClip8Shutter0.000200-Gain-0.mp4;1;dayTraining/dayClip8/dayClip8Shutter0.000200-Gain-0.mp4;1
dayTraining/dayClip8--00002.jpg;stop;412;230;420;240;dayTraining/dayClip8/dayClip8Shutter0.000200-Gain-0.mp4;2;dayTraining/dayClip8/dayClip8Shutter0.000200-Gain-0.mp4;2
dayTraining/dayClip8--00002.jpg;stop;884;358;890;363;dayTraining/dayClip8/dayClip8Shutter0.000200-Gain-0.mp4;2;dayTraining/dayClip8/dayClip8Shutter0.000200-Gain-0.mp4;2
dayTraining/dayClip8--00002.jpg;stopLeft;782;354;789;360;dayTraining/dayClip8/dayClip8Shutter0.000200-Gain-0.mp4;2;dayTraining/dayClip8/dayClip8Shutter0.000200-Gain-0.mp4;2
dayTraining/dayClip8--00003.jpg;stop;403;228;413;238;dayTraining/dayClip8/dayClip8Shutter0.000200-Gain-0.mp4;3;dayTraining/dayClip8/dayClip8Shutter0.000200-Gain-0.mp4;3
