Filename;Annotation tag;Upper left corner X;Upper left corner Y;Lower right corner X;Lower right corner Y;Origin file;Origin frame number;Origin track;Origin track frame number
dayTraining/dayClip3--00000.jpg;warning;628;371;630;374;dayTraining/dayClip3/dayClip3Shutter0.000800-Gain-0.mp4;0;dayTraining/dayClip3/dayClip3Shutter0.000800-Gain-0.mp4;0
dayTraining/dayClip3--00000.jpg;warning;510;394;512;397;dayTraining/dayClip3/dayClip3Shutter0.000800-Gain-0.mp4;0;dayTraining/dayClip3/dayClip3Shutter0.000800-Gain-0.mp4;0
dayTraining/dayClip3--00001.jpg;warning;627;369;632;373;dayTraining/dayClip3/dayClip3Shutter0.000800-Gain-0.mp4;1;dayTraining/dayClip3/dayClip3Shutter0.000800-Gain-0.mp4;1
dayTraining/dayClip3--00001.jpg;warning;510;394;512;396;dayTraining/dayClip3/dayClip3Shutter0.000800-Gain-0.mp4;1;dayTraining/dayClip3/dayClip3Shutter0.000800-Gain-0.mp4;1
dayTraining/dayClip3--00002.jpg;warning;627;368;632;373;dayTraining/dayClip3/dayClip3Shutter0.000800-Gain-0.mp4;2;dayTraining/dayClip3/dayClip3Shutter0.000800-Gain-0.mp4;2
dayTraining/dayClip3--00002.jpg;warning;510;394;512;396;dayTraining/dayClip3/dayClip3Shutter0.000800-Gain-0.mp4;2;dayTraining/dayClip3/dayClip3Shutter0.000800-Gain-0.mp4;2
dayTraining/dayClip3--00003.jpg;warning;628;370;630;372;dayTraining/dayClip3/dayClip3Shutter0.000800-Gain-0.mp4;3;dayTraining/dayClip3/dayClip3Shutter0.000800-Gain-0.mp4;3
dayTraining/dayClip3--00003.jpg;warning;510;392;514;397;dayTraining/dayClip3/dayClip3Shutter0.000800-Gain-0.mp4;3;dayTraining/dayClip3/dayClip3Shutter0.000800-Gain-0.mp4;3
dayTraining/dayClip3--00004.jpg;warning;626;368;632;373;dayTraining/dayClip3/dayClip3Shutter0.000800-Gain-0.mp4;4;dayTraining/dayClip3/dayClip3Shutter0.000800-Gain-0.mp4;4
dayTraining/dayClip3--00004.jpg;warning;509;392;514;397;dayTraining/dayClip3/dayClip3Shutter0.000800-Gain-0.mp4;4;dayTraining/dayClip3/dayClip3Shutter0.000800-Gain-0.mp4;4
dayTraining/dayClip3--00005.jpg;warning;626;367;632;373;dayTraining/dayClip3/dayClip3Shutter0.000800-Gain-0.mp4;5;dayTraining/dayClip3/dayClip3Shutter0.000800-Gain-0.mp4;5
dayTraining/dayClip3--00005.jpg;warning;509;391;514;396;dayTraining/dayClip3/dayClip3Shutter0.000800-Gain-0.mp4;5;dayTraining/dayClip3/dayClip3Shutter0.000800-Gain-0.mp4;5
dayTraining/dayClip3--00006.jpg;warning;628;369;631;372;dayTraining/dayClip3/dayClip3Shutter0.000800-Gain-0.mp4;6;dayTraining/dayClip3/dayClip3Shutter0.000800-Gain-0.mp4;6
dayTraining/dayClip3--00006.jpg;warning;509;391;513;396;dayTraining/dayClip3/dayClip3Shutter0.000800-Gain-0.mp4;6;dayTraining/dayClip3/dayClip3Shutter0.000800-Gain-0.mp4;6
dayTraining/dayClip3--00007.jpg;warning;629;368;632;371;dayTraining/dayClip3/dayClip3Shutter0.000800-Gain-0.mp4;7;dayTraining/dayClip3/dayClip3Shutter0.000800-Gain-0.mp4;7
dayTraining/dayClip3--00007.jpg;warning;512;392;514;394;dayTraining/dayClip3/dayClip3Shutter0.000800-Gain-0.mp4;7;dayTraining/dayClip3/dayClip3Shutter0.000800-Gain-0.mp4;7
dayTraining/dayClip3--00008.jpg;warning;629;367;633;370;dayTraining/dayClip3/dayClip3Shutter0.000800-Gain-0.mp4;8;dayTraining/dayClip3/dayClip3Shutter0.000800-Gain-0.mp4;8
dayTraining/dayClip3--00008.jpg;warning;512;392;514;395;dayTraining/dayClip3/dayClip3Shutter0.000800-Gain-0.mp4;8;dayTraining/dayClip3/dayClip3Shutter0.000800-Gain-0.mp4;8
dayTraining/dayClip3--00009.jpg;warning;632;368;634;370;dayTraining/dayClip3/dayClip3Shutter0.000800-Gain-0.mp4;9;dayTraining/dayClip3/dayClip3Shutter0.000800-Gain-0.mp4;9
dayTraining/dayClip3--00009.jpg;warning;514;392;516;394;dayTraining/dayClip3/dayClip3Shutter0.000800-Gain-0.mp4;9;dayTraining/dayClip3/dayClip3Shutter0.000800-Gain-0.mp4;9
dayTraining/dayClip3--00010.jpg;warning;632;364;638;372;dayTraining/dayClip3/dayClip3Shutter0.000800-Gain-0.mp4;10;dayTraining/dayClip3/dayClip3Shutter0.000800-Gain-0.mp4;10
dayTraining/dayClip3--00010.jpg;warning;516;392;518;394;dayTraining/dayClip3/dayClip3Shutter0.000800-Gain-0.mp4;10;dayTraining/dayClip3/dayClip3Shutter0.000800-Gain-0.mp4;10
dayTraining/dayClip3--00011.jpg;warning;635;367;639;370;dayTraining/dayClip3/dayClip3Shutter0.000800-Gain-0.mp4;11;dayTraining/dayClip3/dayClip3Shutter0.000800-Gain-0.mp4;11
dayTraining/dayClip3--00011.jpg;warning;518;392;520;394;dayTraining/dayClip3/dayClip3Shutter0.000800-Gain-0.mp4;11;dayTraining/dayClip3/dayClip3Shutter0.000800-Gain-0.mp4;11
dayTraining/dayClip3--00012.jpg;warning;636;366;642;371;dayTraining/dayClip3/dayClip3Shutter0.000800-Gain-0.mp4;12;dayTraining/dayClip3/dayClip3Shutter0.000800-Gain-0.mp4;12
dayTraining/dayClip3--00012.jpg;warning;520;392;522;394;dayTraining/dayClip3/dayClip3Shutter0.000800-Gain-0.mp4;12;dayTraining/dayClip3/dayClip3Shutter0.000800-Gain-0.mp4;12
dayTraining/dayClip3--00013.jpg;warning;639;367;643;370;dayTraining/dayClip3/dayClip3Shutter0.000800-Gain-0.mp4;13;dayTraining/dayClip3/dayClip3Shutter0.000800-Gain-0.mp4;13
dayTraining/dayClip3--00013.jpg;warning;522;392;524;394;dayTraining/dayClip3/dayClip3Shutter0.000800-Gain-0.mp4;13;dayTraining/dayClip3/dayClip3Shutter0.000800-Gain-0.mp4;13
dayTraining/dayClip3--00014.jpg;warning;641;367;645;370;dayTraining/dayClip3/dayClip3Shutter0.000800-Gain-0.mp4;14;dayTraining/dayClip3/dayClip3Shutter0.000800-Gain-0.mp4;14
dayTraining/dayClip3--00014.jpg;warning;524;392;526;394;dayTraining/dayClip3/dayClip3Shutter0.000800-Gain-0.mp4;14;dayTraining/dayClip3/dayClip3Shutter0.000800-Gain-0.mp4;14
dayTraining/dayClip3--00015.jpg;warning;643;368;647;371;dayTraining/dayClip3/dayClip3Shutter0.000800-Gain-0.mp4;15;dayTraining/dayClip3/dayClip3Shutter0.000800-Gain-0.mp4;15
dayTraining/dayClip3--00015.jpg;warning;526;392;528;394;dayTraining/dayClip3/dayClip3Shutter0.000800-Gain-0.mp4;15;dayTraining/dayClip3/dayClip3Shutter0.000800-Gain-0.mp4;15
dayTraining/dayClip3--00016.jpg;warning;645;368;648;371;dayTraining/dayClip3/dayClip3Shutter0.000800-Gain-0.mp4;16;dayTraining/dayClip3/dayClip3Shutter0.000800-Gain-0.mp4;16
dayTraining/dayClip3--00016.jpg;warning;527;392;530;394;dayTraining/dayClip3/dayClip3Shutter0.000800-Gain-0.mp4;16;dayTraining/dayClip3/dayClip3Shutter0.000800-Gain-0.mp4;16
dayTraining/dayClip3--00017.jpg;warning;646;367;652;372;dayTraining/dayClip3/dayClip3Shutter0.000800-Gain-0.mp4;17;dayTraining/dayClip3/dayClip3Shutter0.000800-Gain-0.mp4;17
dayTraining/dayClip3--00017.jpg;warning;528;392;530;394;dayTraining/dayClip3/dayClip3Shutter0.000800-Gain-0.mp4;17;dayTraining/dayClip3/dayClip3Shutter0.000800-Gain-0.mp4;17
dayTraining/dayClip3--00018.jpg;warning;648;368;652;372;dayTraining/dayClip3/dayClip3Shutter0.000800-Gain-0.mp4;18;dayTraining/dayClip3/dayClip3Shutter0.000800-Gain-0.mp4;18
dayTraining/dayClip3--00018.jpg;warning;530;392;532;396;dayTraining/dayClip3/dayClip3Shutter0.000800-Gain-0.mp4;18;dayTraining/dayClip3/dayClip3Shutter0.000800-Gain-0.mp4;18
dayTraining/dayClip3--00019.jpg;warning;650;369;653;373;dayTraining/dayClip3/dayClip3Shutter0.000800-Gain-0.mp4;19;dayTraining/dayClip3/dayClip3Shutter0.000800-Gain-0.mp4;19
dayTraining/dayClip3--00019.jpg;warning;529;392;534;396;dayTraining/dayClip3/dayClip3Shutter0.000800-Gain-0.mp4;19;dayTraining/dayClip3/dayClip3Shutter0.000800-Gain-0.mp4;19
dayTraining/dayClip3--00020.jpg;warning;650;368;656;375;dayTraining/dayClip3/dayClip3Shutter0.000800-Gain-0.mp4;20;dayTraining/dayClip3/dayClip3Shutter0.000800-Gain-0.mp4;20
dayTraining/dayClip3--00020.jpg;warning;530;394;535;398;dayTraining/dayClip3/dayClip3Shutter0.000800-Gain-0.mp4;20;dayTraining/dayClip3/dayClip3Shutter0.000800-Gain-0.mp4;20
dayTraining/dayClip3--00021.jpg;warning;651;371;654;374;dayTraining/dayClip3/dayClip3Shutter0.000800-Gain-0.mp4;21;dayTraining/dayClip3/dayClip3Shutter0.000800-Gain-0.mp4;21
dayTraining/dayClip3--00021.jpg;warning;532;396;535;398;dayTraining/dayClip3/dayClip3Shutter0.000800-Gain-0.mp4;21;dayTraining/dayClip3/dayClip3Shutter0.000800-Gain-0.mp4;21
dayTraining/dayClip3--00022.jpg;warning;652;369;656;374;dayTraining/dayClip3/dayClip3Shutter0.000800-Gain-0.mp4;22;dayTraining/dayClip3/dayClip3Shutter0.000800-Gain-0.mp4;22
dayTraining/dayClip3--00022.jpg;warning;532;393;536;398;dayTraining/dayClip3/dayClip3Shutter0.000800-Gain-0.mp4;22;dayTraining/dayClip3/dayClip3Shutter0.000800-Gain-0.mp4;22
dayTraining/dayClip3--00023.jpg;warning;652;370;655;374;dayTraining/dayClip3/dayClip3Shutter0.000800-Gain-0.mp4;23;dayTraining/dayClip3/dayClip3Shutter0.000800-Gain-0.mp4;23
dayTraining/dayClip3--00023.jpg;warning;533;394;536;398;dayTraining/dayClip3/dayClip3Shutter0.000800-Gain-0.mp4;23;dayTraining/dayClip3/dayClip3Shutter0.000800-Gain-0.mp4;23
dayTraining/dayClip3--00024.jpg;warning;652;370;656;374;dayTraining/dayClip3/dayClip3Shutter0.000800-Gain-0.mp4;24;dayTraining/dayClip3/dayClip3Shutter0.000800-Gain-0.mp4;24
dayTraining/dayClip3--00024.jpg;warning;534;396;536;398;dayTraining/dayClip3/dayClip3Shutter0.000800-Gain-0.mp4;24;dayTraining/dayClip3/dayClip3Shutter0.000800-Gain-0.mp4;24
dayTraining/dayClip3--00025.jpg;warning;651;370;657;374;dayTraining/dayClip3/dayClip3Shutter0.000800-Gain-0.mp4;25;dayTraining/dayClip3/dayClip3Shutter0.000800-Gain-0.mp4;25
dayTraining/dayClip3--00025.jpg;warning;534;396;536;398;dayTraining/dayClip3/dayClip3Shutter0.000800-Gain-0.mp4;25;dayTraining/dayClip3/dayClip3Shutter0.000800-Gain-0.mp4;25
dayTraining/dayClip3--00026.jpg;warning;652;372;656;376;dayTraining/dayClip3/dayClip3Shutter0.000800-Gain-0.mp4;26;dayTraining/dayClip3/dayClip3Shutter0.000800-Gain-0.mp4;26
dayTraining/dayClip3--00026.jpg;warning;534;397;536;400;dayTraining/dayClip3/dayClip3Shutter0.000800-Gain-0.mp4;26;dayTraining/dayClip3/dayClip3Shutter0.000800-Gain-0.mp4;26
dayTraining/dayClip3--00027.jpg;warning;653;372;657;376;dayTraining/dayClip3/dayClip3Shutter0.000800-Gain-0.mp4;27;dayTraining/dayClip3/dayClip3Shutter0.000800-Gain-0.mp4;27
dayTraining/dayClip3--00027.jpg;warning;534;398;536;400;dayTraining/dayClip3/dayClip3Shutter0.000800-Gain-0.mp4;27;dayTraining/dayClip3/dayClip3Shutter0.000800-Gain-0.mp4;27
dayTraining/dayClip3--00028.jpg;warning;654;372;657;376;dayTraining/dayClip3/dayClip3Shutter0.000800-Gain-0.mp4;28;dayTraining/dayClip3/dayClip3Shutter0.000800-Gain-0.mp4;28
dayTraining/dayClip3--00028.jpg;warning;534;398;536;400;dayTraining/dayClip3/dayClip3Shutter0.000800-Gain-0.mp4;28;dayTraining/dayClip3/dayClip3Shutter0.000800-Gain-0.mp4;28
dayTraining/dayClip3--00029.jpg;warning;654;373;656;376;dayTraining/dayClip3/dayClip3Shutter0.000800-Gain-0.mp4;29;dayTraining/dayClip3/dayClip3Shutter0.000800-Gain-0.mp4;29
dayTraining/dayClip3--00029.jpg;warning;534;398;536;400;dayTraining/dayClip3/dayClip3Shutter0.000800-Gain-0.mp4;29;dayTraining/dayClip3/dayClip3Shutter0.000800-Gain-0.mp4;29
dayTraining/dayClip3--00030.jpg;warning;654;373;657;376;dayTraining/dayClip3/dayClip3Shutter0.000800-Gain-0.mp4;30;dayTraining/dayClip3/dayClip3Shutter0.000800-Gain-0.mp4;30
dayTraining/dayClip3--00030.jpg;warning;534;398;536;400;dayTraining/dayClip3/dayClip3Shutter0.000800-Gain-0.mp4;30;dayTraining/dayClip3/dayClip3Shutter0.000800-Gain-0.mp4;30
