Filename;Annotation tag;Upper left corner X;Upper left corner Y;Lower right corner X;Lower right corner Y;Origin file;Origin frame number;Origin track;Origin track frame number
nightTraining/nightClip4--00000.jpg;stop;765;313;775;321;nightTraining/nightClip4/clip4.mp4;0;nightTraining/nightClip4/clip4.mp4;0
nightTraining/nightClip4--00000.jpg;stop;821;356;830;363;nightTraining/nightClip4/clip4.mp4;0;nightTraining/nightClip4/clip4.mp4;0
nightTraining/nightClip4--00001.jpg;stop;764;310;772;320;nightTraining/nightClip4/clip4.mp4;1;nightTraining/nightClip4/clip4.mp4;1
nightTraining/nightClip4--00001.jpg;stop;821;354;826;362;nightTraining/nightClip4/clip4.mp4;1;nightTraining/nightClip4/clip4.mp4;1
nightTraining/nightClip4--00002.jpg;stop;762;310;770;320;nightTraining/nightClip4/clip4.mp4;2;nightTraining/nightClip4/clip4.mp4;2
nightTraining/nightClip4--00002.jpg;stop;819;354;824;362;nightTraining/nightClip4/clip4.mp4;2;nightTraining/nightClip4/clip4.mp4;2
nightTraining/nightClip4--00003.jpg;stop;761;312;768;322;nightTraining/nightClip4/clip4.mp4;3;nightTraining/nightClip4/clip4.mp4;3
nightTraining/nightClip4--00003.jpg;stop;819;358;824;364;nightTraining/nightClip4/clip4.mp4;3;nightTraining/nightClip4/clip4.mp4;3
nightTraining/nightClip4--00004.jpg;stop;761;316;768;326;nightTraining/nightClip4/clip4.mp4;4;nightTraining/nightClip4/clip4.mp4;4
nightTraining/nightClip4--00004.jpg;stop;819;362;824;369;nightTraining/nightClip4/clip4.mp4;4;nightTraining/nightClip4/clip4.mp4;4
nightTraining/nightClip4--00005.jpg;stop;761;318;768;328;nightTraining/nightClip4/clip4.mp4;5;nightTraining/nightClip4/clip4.mp4;5
nightTraining/nightClip4--00005.jpg;stop;819;364;824;370;nightTraining/nightClip4/clip4.mp4;5;nightTraining/nightClip4/clip4.mp4;5
nightTraining/nightClip4--00006.jpg;stop;760;318;768;328;nightTraining/nightClip4/clip4.mp4;6;nightTraining/nightClip4/clip4.mp4;6
nightTraining/nightClip4--00006.jpg;stop;818;362;824;370;nightTraining/nightClip4/clip4.mp4;6;nightTraining/nightClip4/clip4.mp4;6
nightTraining/nightClip4--00007.jpg;stop;760;314;768;322;nightTraining/nightClip4/clip4.mp4;7;nightTraining/nightClip4/clip4.mp4;7
nightTraining/nightClip4--00007.jpg;stop;819;360;824;367;nightTraining/nightClip4/clip4.mp4;7;nightTraining/nightClip4/clip4.mp4;7
nightTraining/nightClip4--00008.jpg;stop;759;314;768;324;nightTraining/nightClip4/clip4.mp4;8;nightTraining/nightClip4/clip4.mp4;8
nightTraining/nightClip4--00008.jpg;stop;819;360;824;367;nightTraining/nightClip4/clip4.mp4;8;nightTraining/nightClip4/clip4.mp4;8
nightTraining/nightClip4--00009.jpg;stop;759;312;767;322;nightTraining/nightClip4/clip4.mp4;9;nightTraining/nightClip4/clip4.mp4;9
nightTraining/nightClip4--00009.jpg;stop;818;358;824;364;nightTraining/nightClip4/clip4.mp4;9;nightTraining/nightClip4/clip4.mp4;9
nightTraining/nightClip4--00010.jpg;stop;759;312;767;322;nightTraining/nightClip4/clip4.mp4;10;nightTraining/nightClip4/clip4.mp4;10
nightTraining/nightClip4--00010.jpg;stop;819;358;824;364;nightTraining/nightClip4/clip4.mp4;10;nightTraining/nightClip4/clip4.mp4;10
nightTraining/nightClip4--00011.jpg;stop;759;310;767;320;nightTraining/nightClip4/clip4.mp4;11;nightTraining/nightClip4/clip4.mp4;11
nightTraining/nightClip4--00011.jpg;stop;819;358;824;365;nightTraining/nightClip4/clip4.mp4;11;nightTraining/nightClip4/clip4.mp4;11
nightTraining/nightClip4--00012.jpg;stop;759;310;766;320;nightTraining/nightClip4/clip4.mp4;12;nightTraining/nightClip4/clip4.mp4;12
nightTraining/nightClip4--00012.jpg;stop;819;356;824;364;nightTraining/nightClip4/clip4.mp4;12;nightTraining/nightClip4/clip4.mp4;12
nightTraining/nightClip4--00013.jpg;stop;759;310;767;320;nightTraining/nightClip4/clip4.mp4;13;nightTraining/nightClip4/clip4.mp4;13
nightTraining/nightClip4--00013.jpg;stop;819;358;824;365;nightTraining/nightClip4/clip4.mp4;13;nightTraining/nightClip4/clip4.mp4;13
nightTraining/nightClip4--00014.jpg;stop;759;312;767;320;nightTraining/nightClip4/clip4.mp4;14;nightTraining/nightClip4/clip4.mp4;14
nightTraining/nightClip4--00014.jpg;stop;819;358;825;366;nightTraining/nightClip4/clip4.mp4;14;nightTraining/nightClip4/clip4.mp4;14
nightTraining/nightClip4--00015.jpg;stop;759;313;766;321;nightTraining/nightClip4/clip4.mp4;15;nightTraining/nightClip4/clip4.mp4;15
nightTraining/nightClip4--00015.jpg;stop;819;358;825;366;nightTraining/nightClip4/clip4.mp4;15;nightTraining/nightClip4/clip4.mp4;15
nightTraining/nightClip4--00016.jpg;stop;759;312;767;320;nightTraining/nightClip4/clip4.mp4;16;nightTraining/nightClip4/clip4.mp4;16
nightTraining/nightClip4--00016.jpg;stop;819;358;825;366;nightTraining/nightClip4/clip4.mp4;16;nightTraining/nightClip4/clip4.mp4;16
nightTraining/nightClip4--00017.jpg;stop;759;310;767;320;nightTraining/nightClip4/clip4.mp4;17;nightTraining/nightClip4/clip4.mp4;17
nightTraining/nightClip4--00017.jpg;stop;820;358;825;364;nightTraining/nightClip4/clip4.mp4;17;nightTraining/nightClip4/clip4.mp4;17
nightTraining/nightClip4--00018.jpg;stop;759;310;768;320;nightTraining/nightClip4/clip4.mp4;18;nightTraining/nightClip4/clip4.mp4;18
nightTraining/nightClip4--00018.jpg;stop;821;358;826;364;nightTraining/nightClip4/clip4.mp4;18;nightTraining/nightClip4/clip4.mp4;18
nightTraining/nightClip4--00019.jpg;stop;759;310;768;320;nightTraining/nightClip4/clip4.mp4;19;nightTraining/nightClip4/clip4.mp4;19
nightTraining/nightClip4--00019.jpg;stop;821;358;826;366;nightTraining/nightClip4/clip4.mp4;19;nightTraining/nightClip4/clip4.mp4;19
nightTraining/nightClip4--00020.jpg;stop;759;310;768;318;nightTraining/nightClip4/clip4.mp4;20;nightTraining/nightClip4/clip4.mp4;20
nightTraining/nightClip4--00020.jpg;stop;821;358;827;366;nightTraining/nightClip4/clip4.mp4;20;nightTraining/nightClip4/clip4.mp4;20
nightTraining/nightClip4--00021.jpg;stop;760;310;767;318;nightTraining/nightClip4/clip4.mp4;21;nightTraining/nightClip4/clip4.mp4;21
nightTraining/nightClip4--00021.jpg;stop;822;358;828;365;nightTraining/nightClip4/clip4.mp4;21;nightTraining/nightClip4/clip4.mp4;21
nightTraining/nightClip4--00022.jpg;stop;761;310;768;320;nightTraining/nightClip4/clip4.mp4;22;nightTraining/nightClip4/clip4.mp4;22
nightTraining/nightClip4--00022.jpg;stop;822;358;829;368;nightTraining/nightClip4/clip4.mp4;22;nightTraining/nightClip4/clip4.mp4;22
nightTraining/nightClip4--00023.jpg;stop;761;310;769;320;nightTraining/nightClip4/clip4.mp4;23;nightTraining/nightClip4/clip4.mp4;23
nightTraining/nightClip4--00023.jpg;stop;823;360;828;368;nightTraining/nightClip4/clip4.mp4;23;nightTraining/nightClip4/clip4.mp4;23
nightTraining/nightClip4--00024.jpg;stop;761;310;770;320;nightTraining/nightClip4/clip4.mp4;24;nightTraining/nightClip4/clip4.mp4;24
nightTraining/nightClip4--00024.jpg;stop;823;360;830;368;nightTraining/nightClip4/clip4.mp4;24;nightTraining/nightClip4/clip4.mp4;24
nightTraining/nightClip4--00025.jpg;stop;761;310;770;320;nightTraining/nightClip4/clip4.mp4;25;nightTraining/nightClip4/clip4.mp4;25
nightTraining/nightClip4--00025.jpg;stop;825;360;830;368;nightTraining/nightClip4/clip4.mp4;25;nightTraining/nightClip4/clip4.mp4;25
nightTraining/nightClip4--00026.jpg;stop;761;310;770;318;nightTraining/nightClip4/clip4.mp4;26;nightTraining/nightClip4/clip4.mp4;26
nightTraining/nightClip4--00026.jpg;stop;825;360;830;368;nightTraining/nightClip4/clip4.mp4;26;nightTraining/nightClip4/clip4.mp4;26
nightTraining/nightClip4--00027.jpg;stop;763;308;770;317;nightTraining/nightClip4/clip4.mp4;27;nightTraining/nightClip4/clip4.mp4;27
nightTraining/nightClip4--00027.jpg;stop;825;358;831;366;nightTraining/nightClip4/clip4.mp4;27;nightTraining/nightClip4/clip4.mp4;27
nightTraining/nightClip4--00028.jpg;stop;763;304;771;314;nightTraining/nightClip4/clip4.mp4;28;nightTraining/nightClip4/clip4.mp4;28
nightTraining/nightClip4--00028.jpg;stop;827;354;833;362;nightTraining/nightClip4/clip4.mp4;28;nightTraining/nightClip4/clip4.mp4;28
nightTraining/nightClip4--00029.jpg;stop;763;300;772;312;nightTraining/nightClip4/clip4.mp4;29;nightTraining/nightClip4/clip4.mp4;29
nightTraining/nightClip4--00029.jpg;stop;828;352;834;358;nightTraining/nightClip4/clip4.mp4;29;nightTraining/nightClip4/clip4.mp4;29
nightTraining/nightClip4--00030.jpg;stop;765;300;773;310;nightTraining/nightClip4/clip4.mp4;30;nightTraining/nightClip4/clip4.mp4;30
nightTraining/nightClip4--00030.jpg;stop;829;350;835;359;nightTraining/nightClip4/clip4.mp4;30;nightTraining/nightClip4/clip4.mp4;30
nightTraining/nightClip4--00031.jpg;stop;766;300;774;308;nightTraining/nightClip4/clip4.mp4;31;nightTraining/nightClip4/clip4.mp4;31
nightTraining/nightClip4--00031.jpg;stop;831;350;836;359;nightTraining/nightClip4/clip4.mp4;31;nightTraining/nightClip4/clip4.mp4;31
nightTraining/nightClip4--00032.jpg;stop;767;302;775;312;nightTraining/nightClip4/clip4.mp4;32;nightTraining/nightClip4/clip4.mp4;32
nightTraining/nightClip4--00032.jpg;stop;832;352;838;361;nightTraining/nightClip4/clip4.mp4;32;nightTraining/nightClip4/clip4.mp4;32
nightTraining/nightClip4--00033.jpg;stop;768;304;776;316;nightTraining/nightClip4/clip4.mp4;33;nightTraining/nightClip4/clip4.mp4;33
nightTraining/nightClip4--00033.jpg;stop;833;356;839;366;nightTraining/nightClip4/clip4.mp4;33;nightTraining/nightClip4/clip4.mp4;33
nightTraining/nightClip4--00034.jpg;stop;769;306;778;314;nightTraining/nightClip4/clip4.mp4;34;nightTraining/nightClip4/clip4.mp4;34
nightTraining/nightClip4--00034.jpg;stop;835;358;841;366;nightTraining/nightClip4/clip4.mp4;34;nightTraining/nightClip4/clip4.mp4;34
nightTraining/nightClip4--00035.jpg;stop;771;306;780;316;nightTraining/nightClip4/clip4.mp4;35;nightTraining/nightClip4/clip4.mp4;35
nightTraining/nightClip4--00035.jpg;stop;837;358;843;367;nightTraining/nightClip4/clip4.mp4;35;nightTraining/nightClip4/clip4.mp4;35
nightTraining/nightClip4--00036.jpg;stop;773;306;781;316;nightTraining/nightClip4/clip4.mp4;36;nightTraining/nightClip4/clip4.mp4;36
nightTraining/nightClip4--00036.jpg;stop;839;358;845;367;nightTraining/nightClip4/clip4.mp4;36;nightTraining/nightClip4/clip4.mp4;36
nightTraining/nightClip4--00037.jpg;stop;773;302;782;314;nightTraining/nightClip4/clip4.mp4;37;nightTraining/nightClip4/clip4.mp4;37
nightTraining/nightClip4--00037.jpg;stop;840;356;846;364;nightTraining/nightClip4/clip4.mp4;37;nightTraining/nightClip4/clip4.mp4;37
nightTraining/nightClip4--00038.jpg;stop;775;302;784;312;nightTraining/nightClip4/clip4.mp4;38;nightTraining/nightClip4/clip4.mp4;38
nightTraining/nightClip4--00038.jpg;stop;841;356;847;364;nightTraining/nightClip4/clip4.mp4;38;nightTraining/nightClip4/clip4.mp4;38
nightTraining/nightClip4--00039.jpg;stop;775;300;784;312;nightTraining/nightClip4/clip4.mp4;39;nightTraining/nightClip4/clip4.mp4;39
nightTraining/nightClip4--00039.jpg;stop;843;354;849;363;nightTraining/nightClip4/clip4.mp4;39;nightTraining/nightClip4/clip4.mp4;39
nightTraining/nightClip4--00040.jpg;stop;776;298;785;310;nightTraining/nightClip4/clip4.mp4;40;nightTraining/nightClip4/clip4.mp4;40
nightTraining/nightClip4--00040.jpg;stop;844;353;850;360;nightTraining/nightClip4/clip4.mp4;40;nightTraining/nightClip4/clip4.mp4;40
nightTraining/nightClip4--00041.jpg;stop;777;298;786;310;nightTraining/nightClip4/clip4.mp4;41;nightTraining/nightClip4/clip4.mp4;41
nightTraining/nightClip4--00041.jpg;stop;845;352;851;362;nightTraining/nightClip4/clip4.mp4;41;nightTraining/nightClip4/clip4.mp4;41
nightTraining/nightClip4--00042.jpg;stop;777;298;786;310;nightTraining/nightClip4/clip4.mp4;42;nightTraining/nightClip4/clip4.mp4;42
nightTraining/nightClip4--00042.jpg;stop;846;352;851;360;nightTraining/nightClip4/clip4.mp4;42;nightTraining/nightClip4/clip4.mp4;42
nightTraining/nightClip4--00043.jpg;stop;777;298;786;308;nightTraining/nightClip4/clip4.mp4;43;nightTraining/nightClip4/clip4.mp4;43
nightTraining/nightClip4--00043.jpg;stop;846;352;852;361;nightTraining/nightClip4/clip4.mp4;43;nightTraining/nightClip4/clip4.mp4;43
nightTraining/nightClip4--00044.jpg;stop;777;298;786;307;nightTraining/nightClip4/clip4.mp4;44;nightTraining/nightClip4/clip4.mp4;44
nightTraining/nightClip4--00044.jpg;stop;846;352;853;361;nightTraining/nightClip4/clip4.mp4;44;nightTraining/nightClip4/clip4.mp4;44
